IDENTIFIER,time,system,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Man5GlcNAc2_I,1525.98,Matsuura,12.013775410561557,-2.3367202336535087,12.013775410561557,0.6109861908062701,0.03747684604676316,1235.1080000000018,1156.484000000001,1234.433426816,488,0,0.1867446668102115,-0.4967849155531694,0.4967849155531694,0.1867446668102115,0.2976190476190476,0.5952380952380952,1.0238095238095237,1.1737510681513423,2082.10699485933,61.918309146120194,44.6445745534719,44.6445745534719,39.70456278929372,26.548421921795384,26.548421921795384,20.99767729840998,20.99767729840998,15.175406873688305,15.175406873688305,10.492130752029299,10.492130752029299,-2.4200000000000013,6.194510250606606e+17,69.0602816761119,29.92828315607163,14.903626571140826,474.6549373567905,179.02934848073699,170.78680773975177,55.825677794061704,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,0.0,0.0,13.847474399381248,46.24817375159042,179.02934848073699,11.795490688715223,0.0,0.0,9.984809465271338,228.66446924447948,46.24817375159042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.3107893667406,61.57921839940064,0.0,13.847474399381248,9.984809465271338,0.0,0.0,0.0,610.0000000000003,272.8606592854039,117.45013008133627,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,9.984809465271338,61.57921839940064,74.3538355639002,0.0,7.6915651313562226,246.4975915606702,0.0,-1.350953900418995,-3.4910757250406053,-65.05515572491763,-4.645806905549403,0.0,0.9565217391304348,84,23,38,0,7,7,0,0,0,36,23,38,21,0,7,7,7,-14.308000000000046,258.8243999999996,0,23,23,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Man6GlcNAc_V,1541.22,Matsuura,12.077786645139808,-2.3885456419040887,12.077786645139808,0.7960554005641705,0.05381484201646141,1194.0550000000019,1118.455000000001,1193.4068777200005,472,0,0.216856451555084,-0.39356651509080404,0.39356651509080404,0.216856451555084,0.32098765432098764,0.6419753086419753,1.0864197530864197,1.1941892332214121,1938.915606472322,59.633852095744025,42.71118205743588,42.71118205743588,38.348720741637166,25.643651122945435,25.643651122945435,20.340112685107176,20.340112685107176,14.933019248005028,14.933019248005028,10.250297606897423,10.250297606897423,-1.930000000000001,1.4859086756909933e+17,66.59279325931172,28.71896851384946,14.088519085576973,457.0515586877327,179.23960968990264,170.8489332983521,44.030187105346485,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.923737199690624,46.24817375159042,178.71735826996812,5.907179729351506,0.0,5.316788604006331,0.0,221.80285760338919,46.24817375159042,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,379.3780765711365,66.37375558347246,0.0,6.923737199690624,0.0,0.0,0.0,0.0,594.1500000000003,267.03447388464053,117.13813987056739,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,5.316788604006331,61.57921839940064,74.15389548285502,0.0,12.077786645139808,238.9398069844848,0.0,-0.7960554005641705,-1.6776297858523208,-68.80837167101896,-6.056098921710873,0.0,0.9772727272727273,81,23,37,0,7,7,0,0,0,36,23,37,20,0,7,7,7,-16.132400000000036,243.38429999999974,0,22,22,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Man6GlcNAc2_I,1834.38,Matsuura,12.319153076890608,-2.4842114441592393,12.319153076890608,0.6387144402595231,0.03151473301613136,1397.249000000002,1308.545000000001,1396.4862502359993,552,0,0.18714058531997507,-0.4967849155531694,0.4967849155531694,0.18714058531997507,0.2631578947368421,0.5578947368421052,1.0105263157894737,1.1241757285345348,2405.550565039185,69.92638083562802,50.3965700480342,50.3965700480342,44.94094489451216,30.065438132685795,30.065438132685795,23.805059863777416,23.805059863777416,17.29120169790396,17.29120169790396,11.95765635455978,11.95765635455978,-2.6200000000000014,7.0338464886962285e+22,78.10561934709628,33.90354369092112,16.974543912333328,536.4485506052429,203.82265657285924,195.20267329074497,62.115704523396914,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,0.0,0.0,13.847474399381248,52.85505571610334,203.82265657285924,11.795490688715223,0.0,0.0,9.984809465271338,259.3703615248079,52.85505571610334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.94314579610426,71.05294430700073,0.0,13.847474399381248,9.984809465271338,0.0,0.0,0.0,689.1500000000004,310.1734335302454,132.7697122658584,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,9.984809465271338,71.05294430700073,86.64953285372658,0.0,7.71195271747232,281.8054411180545,0.0,-1.4231912538996885,-3.608080446234673,-77.84467328693282,-6.124315035519597,0.0,0.9615384615384616,95,26,43,0,8,8,0,0,0,41,26,43,24,0,8,8,8,-16.483800000000024,291.457799999999,0,26,26,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlcNAc2Man2GlcNAcManGlcNAcFucGlcNAc,1619.28,Matsuura,13.255214791663022,-2.6920562001823916,13.255214791663022,0.7160381677769607,0.024422302662212354,1666.550000000002,1558.6940000000004,1665.6238063239975,658,0,0.18714047982095786,-0.4967849155531694,0.4967849155531694,0.18714047982095786,0.23684210526315788,0.5263157894736842,0.9385964912280702,1.1675515702952286,3143.748907715396,84.08071689507779,61.835885952409804,61.835885952409804,53.820862747621845,36.27696934278492,36.27696934278492,28.62547403109706,28.62547403109706,20.373982529075167,20.373982529075167,14.428746208723526,14.428746208723526,-4.250000000000002,9.282187835670093e+31,93.61409184956793,40.876448526837834,21.009711107712743,646.3235502454585,223.50943727014075,213.32819577818884,86.09896728580495,0.0,0.0,0.0,0.0,24.962023663178346,0.0,0.0,0.0,6.923737199690624,34.61868599845312,58.95902210385164,223.50943727014075,29.488726721788055,0.0,0.0,24.962023663178346,317.58482592809804,52.85505571610334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.36895222338603,80.52667021460084,0.0,41.54242319814374,24.962023663178346,0.0,0.0,0.0,785.1500000000005,358.3861851678457,142.9827670555398,0.0,0.0,0.0,34.61868599845312,6.923737199690624,0.0,0.0,24.962023663178346,80.52667021460084,103.64213476649655,0.0,19.643326815699176,311.41156527236546,0.0,-3.945142414326755,-9.721450666488398,-83.67638762284035,-2.5207128175724267,0.0,0.921875,114,28,50,0,9,9,0,0,0,45,28,50,29,0,9,9,9,-14.67970000000001,363.23640000000046,0,28,28,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalGlcNAc2Man2GlcNAcManGlcNAc2_II,1758.78,Matsuura,13.277141639623801,-2.7145498743459804,13.277141639623801,0.6770114736030479,0.023452634454354276,1682.549000000002,1574.6930000000004,1681.6187209439975,664,0,0.18714047982099277,-0.4967849155531694,0.4967849155531694,0.18714047982099277,0.21739130434782608,0.46956521739130436,0.8521739130434782,1.177801599094551,3161.2606452594714,84.78782367626432,61.99020632909632,61.99020632909632,54.39687235254342,36.42915113214638,36.42915113214638,28.60072829623106,28.60072829623106,20.43269097005971,20.43269097005971,14.58871302484313,14.58871302484313,-4.290000000000002,1.1875264044348024e+32,94.5593919567113,41.520536141408506,21.254692820343262,651.1177839976546,228.61596466498145,219.43216216593714,86.09896728580495,0.0,0.0,0.0,0.0,24.962023663178346,0.0,0.0,0.0,0.0,34.61868599845312,59.46193768061625,228.61596466498145,29.488726721788055,0.0,0.0,24.962023663178346,310.6610887284074,59.46193768061625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0823615827396,80.52667021460084,0.0,34.61868599845312,24.962023663178346,0.0,0.0,0.0,805.3800000000006,364.9930671323586,148.0892944503805,0.0,0.0,0.0,34.61868599845312,0.0,0.0,0.0,24.962023663178346,80.52667021460084,103.47659244562809,0.0,19.631871877449328,321.92677893682696,0.0,-3.9895987663974743,-9.77498916200796,-85.73131280416597,-5.206009193999692,0.0,0.921875,115,29,51,0,9,9,0,0,0,46,29,51,30,0,9,9,9,-15.7073,364.6482000000005,0,29,29,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalGlcNAcMan3GlcNAc2_I,1409.64,Matsuura,12.043020814259563,-2.3356565015764073,12.043020814259563,0.610626760545091,0.0353480594167074,1276.1610000000016,1194.5130000000008,1275.459975912,504,0,0.18674466681023055,-0.4967849155531694,0.4967849155531694,0.18674466681023055,0.28735632183908044,0.5977011494252874,1.0114942528735633,1.1726518720004788,2218.8979156478613,64.20276619649637,46.591788148971865,46.591788148971865,41.13641444187185,27.500691519365724,27.500691519365724,21.63333708474914,21.63333708474914,15.53266558679568,15.53266558679568,10.935067303425829,10.935067303425829,-2.910000000000001,2.4389948875650503e+19,71.53007766385389,31.141282104046855,15.777467274458497,492.28014407144394,179.02934848073699,170.72468218115142,61.723423138419314,0.0,0.0,0.0,0.0,14.977214197907006,0.0,0.0,0.0,0.0,20.771211599071872,46.24817375159042,179.02934848073699,17.693236033072836,0.0,0.0,14.977214197907006,235.52608088556974,46.24817375159042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.1464091524979,61.57921839940064,0.0,20.771211599071872,14.977214197907006,0.0,0.0,0.0,622.3600000000004,278.6962790711612,117.45013008133627,0.0,0.0,0.0,20.771211599071872,0.0,0.0,0.0,14.977214197907006,61.57921839940064,75.49783383158157,0.0,11.644719290708919,247.55041338844998,0.0,-2.0945924594786973,-5.358128687710601,-62.77585304632059,-3.7977256505639625,0.0,0.9375,87,23,39,0,7,7,0,0,0,36,23,39,22,0,7,7,7,-13.32390000000005,272.3433999999993,0,23,23,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FucGlcNAcThrNAc,452.28,Matsuura,11.68689766761792,-1.7440718521364278,11.68689766761792,0.2832748359010986,0.08105647393322113,510.4930000000002,476.22100000000023,510.20608914799965,202,0,0.18657499510875716,-0.4967859505931402,0.4967859505931402,0.18657499510875716,0.9714285714285714,1.6285714285714286,2.142857142857143,2.392824432626692,744.5305825421642,26.44686479933369,19.433144469157124,19.433144469157124,16.441197123224228,10.924576588526893,10.924576588526893,8.328080773096959,8.328080773096959,5.601718697678161,5.601718697678161,3.783556313811835,3.783556313811835,-1.7900000000000003,24608679.276297856,29.44043189489134,12.9560176829261,7.129955766345543,200.42170690166617,64.59420815799766,54.811446372534036,30.661704670515206,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,0.0,6.923737199690624,13.847474399381248,19.31773031677414,64.59420815799766,18.08165121184478,0.0,0.0,9.984809465271338,94.26667781802462,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.643100518549,23.741988999272017,0.0,20.771211599071872,9.984809465271338,0.0,0.0,0.0,240.54999999999993,98.5047208366938,45.64675634279746,0.0,6.286160523129555,0.0,0.0,20.771211599071872,0.0,0.0,9.984809465271338,18.947451815200196,22.255331617469963,0.0,19.33433686632349,79.58781153189346,0.0,-0.9416926864721766,-2.6716414878878827,-14.61077519138063,2.3799626833871064,0.0,0.85,35,8,15,0,2,2,0,0,0,13,8,15,10,0,2,2,2,-3.4563999999999906,116.05640000000008,0,8,8,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAcFucGlcNAcThrNAc_I,727.38,Matsuura,11.988410377953057,-1.8358242685976414,11.988410377953057,0.24388139195096192,0.04577555625602037,713.6870000000007,666.3110000000005,713.2854616640001,282,0,0.1869805278936151,-0.4967859505931402,0.4967859505931402,0.1869805278936151,0.6938775510204082,1.2448979591836735,1.7755102040816326,2.027584953498517,1149.7734752935853,36.73939353921763,27.132353559219347,27.132353559219347,23.071426078560023,15.38880639491728,15.38880639491728,11.811776378837912,11.811776378837912,8.05341919218632,8.05341919218632,5.60204432507853,5.60204432507853,-2.4800000000000004,19005942061.901062,40.94516527125418,18.14211675105182,9.857596345863813,279.84052686477156,89.38751625011989,79.1651863649269,42.849476744208026,0.0,0.0,0.0,0.0,14.977214197907006,0.0,0.0,0.0,6.923737199690624,20.771211599071872,25.924612281287054,89.38751625011989,23.97939655620239,0.0,0.0,14.977214197907006,131.83418173944332,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11107673366962,33.215714906872115,0.0,27.694948798762496,14.977214197907006,0.0,0.0,0.0,332.06000000000006,141.6531148672924,60.96633852731957,0.0,6.286160523129555,0.0,13.847474399381248,13.847474399381248,0.0,0.0,14.977214197907006,28.421177722800294,34.73954244222947,0.0,23.58196239850936,113.2235182207892,0.0,-1.631382052650426,-4.465671014369436,-22.731072837172672,2.4497695093311833,0.0,0.8571428571428571,49,11,21,0,3,3,0,0,0,18,11,21,14,0,3,3,3,-4.648099999999984,162.20879999999994,0,11,11,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlcNAcThrNAc,333.72,Matsuura,11.297345600277147,-1.5546687347778618,11.297345600277147,0.31411848072562343,0.15653415686113506,364.3510000000001,340.1590000000001,364.14818034799987,144,0,0.1836677084462856,-0.4967859505931402,0.4967859505931402,0.1836677084462856,1.2,1.84,2.28,3.0774609129731347,490.69409326266316,19.145899891012466,13.83546935128136,13.83546935128136,11.742819820466561,7.554686164927542,7.554686164927542,5.53660572689792,5.53660572689792,3.5286842084187624,3.5286842084187624,2.359264562619706,2.359264562619706,-1.6300000000000001,193401.7288072649,21.412789901583228,9.749663565266033,5.695482781914063,143.42232740541007,44.90742746071615,36.49954720928913,24.371677941179993,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,0.0,0.0,13.847474399381248,13.213763929025836,44.90742746071615,18.08165121184478,0.0,0.0,9.984809465271338,56.637048338005584,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.72415344853921,14.268263091671919,0.0,13.847474399381248,9.984809465271338,0.0,0.0,0.0,181.62999999999997,61.901083212007784,35.43370155311605,0.0,5.897745344357611,6.286160523129555,0.0,13.847474399381248,0.0,0.0,9.984809465271338,9.473725907600098,10.701788076341646,0.0,18.670909549004786,57.13748905277089,0.0,-0.814804762954564,-2.4524829931972807,-6.769191573234235,1.192959317935418,0.0,0.7857142857142857,25,6,11,0,1,1,0,0,0,9,6,11,8,0,1,1,1,-2.3081999999999954,84.83480000000003,0,6,6,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlcNAc2Man3GlcNAc2,1300.92,Matsuura,12.343050584254414,-2.440893263784157,12.343050584254414,0.6228042721353526,0.0333613891194005,1317.2140000000015,1232.5420000000008,1316.4865250079997,520,0,0.1871402299892101,-0.4967849155531694,0.4967849155531694,0.1871402299892101,0.2777777777777778,0.5777777777777777,1.0,1.254736639691468,2358.4675842809825,66.48722324687256,48.53900174447184,48.53900174447184,42.530261291989206,28.447905114865673,28.447905114865673,22.30965012512268,22.30965012512268,15.87245296117275,15.87245296117275,11.265595071858021,11.265595071858021,-3.4000000000000012,3.439231906742366e+20,74.00199842327949,32.35769841806382,16.447740746675212,509.9053507860973,179.02934848073699,170.66255662255108,67.62116848277692,0.0,0.0,0.0,0.0,19.969618930542676,0.0,0.0,0.0,0.0,27.694948798762496,46.24817375159042,179.02934848073699,23.590981377430445,0.0,0.0,19.969618930542676,242.38769252666003,46.24817375159042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.9820289382552,61.57921839940064,0.0,27.694948798762496,19.969618930542676,0.0,0.0,0.0,634.7200000000004,284.53189885691853,117.45013008133627,0.0,0.0,0.0,27.694948798762496,0.0,0.0,0.0,19.969618930542676,61.57921839940064,76.68251405803149,0.0,15.411403406447945,249.79099082227128,0.0,-2.7662968599240374,-7.076905315060199,-61.84448845561571,-2.8638843228173885,0.0,0.92,90,23,40,0,7,7,0,0,0,36,23,40,23,0,7,7,7,-12.339800000000052,285.86239999999907,0,23,23,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlcNAc2Man2XylManGlcNAcFucGlcNAc,1784.64,Matsuura,13.01764091762605,-2.515799738783908,13.01764091762605,0.7236559401276714,0.02681993252943291,1595.471000000002,1492.6550000000007,1594.5866925439977,630,0,0.18715057802262167,-0.4967849149840676,0.4967849149840676,0.18715057802262167,0.28440366972477066,0.6422018348623854,1.128440366972477,1.1475753911080209,2946.2697589448717,80.21890957551199,58.864108492220275,58.864108492220275,51.51633229498154,34.7382235242045,34.7382235242045,27.461487588150035,27.461487588150035,19.668083401857533,19.668083401857533,13.862049375588326,13.862049375588326,-3.7200000000000015,5.065021929819617e+28,89.21573147084172,38.81701901258214,19.875223931449828,617.5391676642128,218.40290987530005,207.28635494904088,80.20122194144734,0.0,0.0,0.0,0.0,19.969618930542676,0.0,0.0,0.0,6.923737199690624,27.694948798762496,58.95902210385164,218.40290987530005,23.590981377430445,0.0,0.0,19.969618930542676,304.6192478992594,52.85505571610334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.32283865503973,80.52667021460084,0.0,34.61868599845312,19.969618930542676,0.0,0.0,0.0,752.5600000000005,346.44659899434015,137.8762396606991,0.0,0.0,0.0,27.694948798762496,6.923737199690624,0.0,0.0,19.969618930542676,80.52667021460084,103.14527246431211,0.0,15.82269156249626,299.039789704775,0.0,-3.082532108585627,-7.631214727018925,-83.16513584628596,-3.2955377163595987,0.0,0.9344262295081968,109,27,48,0,9,9,0,0,0,44,27,48,27,0,9,9,9,-15.024700000000017,343.71060000000006,0,27,27,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalNAcGlcNAcThrNAc,594.18,Matsuura,11.711482144102334,-1.7444627635004626,11.711482144102334,0.2674658927329525,0.06288140146493888,567.5450000000002,530.2490000000003,567.2275528639998,224,0,0.1836681565523636,-0.4967859505931402,0.4967859505931402,0.1836681565523636,0.8205128205128205,1.358974358974359,1.8205128205128205,2.403959453108499,876.0649568869327,29.43842863089641,21.534678441343583,21.534678441343583,18.373048775802364,12.018915971317927,12.018915971317927,9.020301332638882,9.020301332638882,5.976502998842376,5.976502998842376,4.200187214190402,4.200187214190402,-2.3200000000000003,155141902.32718495,32.889496891918085,14.892170815185645,8.335904439649317,222.84114736851552,69.70073555283835,60.853287201681994,36.559450014872816,0.0,0.0,0.0,0.0,14.977214197907006,0.0,0.0,0.0,0.0,20.771211599071872,19.820645893538753,69.70073555283835,23.97939655620239,0.0,0.0,14.977214197907006,94.20455225942428,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.19212966365984,23.741988999272017,0.0,20.771211599071872,14.977214197907006,0.0,0.0,0.0,273.13999999999993,110.94722258696399,50.753283737638164,0.0,6.286160523129555,0.0,0.0,20.771211599071872,0.0,0.0,14.977214197907006,18.947451815200196,22.579410432667906,0.0,23.09674710103642,89.97169982840032,0.0,-1.4878675172651332,-4.216473298738639,-13.758422421397851,1.3149058752969771,0.0,0.8181818181818182,39,9,17,0,2,2,0,0,0,14,9,17,12,0,2,2,2,-3.4998999999999896,130.98720000000012,0,9,9,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gal2GlcNAc2Man3GlcNAcFucGlcNAc,2092.38,Matsuura,12.747117026105805,-2.618844858041186,12.747117026105805,0.7170651152528589,0.022635230998956108,1787.6380000000024,1672.7260000000006,1786.650080647997,706,0,0.187140229989245,-0.4967849155531694,0.4967849155531694,0.187140229989245,0.22131147540983606,0.4918032786885246,0.8852459016393442,0.9878006497478597,3337.392789908687,89.80433153420938,65.64066785147212,65.64066785147212,57.663398002722936,38.84677195817536,38.84677195817536,30.75654355609095,30.75654355609095,22.149483880581563,22.149483880581563,15.569508984241846,15.569508984241846,-3.9600000000000017,6.132409908294126e+35,100.18826524817744,43.63748473340931,22.027540988783443,690.4919567792571,248.30274536226295,237.8061868877824,86.49124867078255,0.0,0.0,0.0,0.0,19.969618930542676,0.0,0.0,0.0,6.923737199690624,27.694948798762496,65.56590406836456,248.30274536226295,23.590981377430445,0.0,0.0,19.969618930542676,341.4291065673362,59.46193768061625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.1656888669919,90.00039612220095,0.0,34.61868599845312,19.969618930542676,0.0,0.0,0.0,851.9400000000006,389.8633396269298,158.3023492400619,0.0,0.0,0.0,27.694948798762496,6.923737199690624,0.0,0.0,19.969618930542676,90.00039612220095,112.91859153373106,0.0,15.80978030591552,343.45675369075155,0.0,-3.244854300547617,-7.921519987118959,-95.1376639509716,-4.547753958426613,0.0,0.9411764705882353,122,31,54,0,10,10,0,0,0,50,31,54,31,0,10,10,10,-17.839599999999994,382.3508000000008,0,31,31,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
